AttractionId,AttractionCityId,Attraction,AttractionAddress,AttractionTypeRaw,AttractionTypeNumericId,AttractionTypeLabel,AttractionTypeBroad,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionRegionId,AttractionRegion,AttractionContinentId,AttractionContinent,HistoricalVisitCount,HistoricalAverageRating
2231,2964,Botanical Garden - Jaffna,"Main Street, Jaffna, Sri Lanka",Park,,Park,Park,Jaffna,97,Sri Lanka,13,South Asia,3,Asia,0,4.15769884753448
2232,2964,Cathedral - Jaffna,"Main Street, Jaffna, Sri Lanka",Temple,,Temple,Religious,Jaffna,97,Sri Lanka,13,South Asia,3,Asia,0,4.15769884753448
2233,2964,Paradise Beach - Jaffna,"Main Street, Jaffna, Sri Lanka",Beach,,Beach,Beach,Jaffna,97,Sri Lanka,13,South Asia,3,Asia,0,4.15769884753448
2234,2988,Art Gallery - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",Museum,,Museum,Museum,Kuala Belait,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2235,2988,History Museum - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",Museum,,Museum,Museum,Kuala Belait,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2236,2988,Cathedral - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",Temple,,Temple,Religious,Kuala Belait,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2237,2988,Wildlife Reserve - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",Park,,Park,Park,Kuala Belait,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2238,2982,Golden Sand Beach - Brunei,"Main Street, Brunei, Brunei Darussalam",Beach,,Beach,Beach,Brunei,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2239,2982,Sacred Shrine - Brunei,"Main Street, Brunei, Brunei Darussalam",Temple,,Temple,Religious,Brunei,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2240,2982,Wildlife Reserve - Brunei,"Main Street, Brunei, Brunei Darussalam",Park,,Park,Park,Brunei,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2241,2982,Local Bazaar - Brunei,"Main Street, Brunei, Brunei Darussalam",Market,,Market,Market,Brunei,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2242,2986,Grand Mosque - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",Temple,,Temple,Religious,Kampong Jerudong,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2243,2986,History Museum - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",Museum,,Museum,Museum,Kampong Jerudong,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2244,2986,Golden Sand Beach - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",Beach,,Beach,Beach,Kampong Jerudong,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2245,2986,Paradise Beach - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",Beach,,Beach,Beach,Kampong Jerudong,98,Brunei Darussalam,14,South East Asia,3,Asia,0,4.15769884753448
2246,2997,Sunset Cove - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",Beach,,Beach,Beach,Siem Reap Province,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2247,2997,Flea Market - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",Market,,Market,Market,Siem Reap Province,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2248,2997,Ancient Temple - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",Temple,,Temple,Religious,Siem Reap Province,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2249,2997,Wildlife Reserve - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",Park,,Park,Park,Siem Reap Province,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2250,2991,National Park - Cambodia,"Main Street, Cambodia, Cambodia",Park,,Park,Park,Cambodia,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2251,2991,Art Gallery - Cambodia,"Main Street, Cambodia, Cambodia",Museum,,Museum,Museum,Cambodia,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2252,2991,Sacred Shrine - Cambodia,"Main Street, Cambodia, Cambodia",Temple,,Temple,Religious,Cambodia,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2253,2991,Cathedral - Cambodia,"Main Street, Cambodia, Cambodia",Temple,,Temple,Religious,Cambodia,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2254,2995,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia",Temple,,Temple,Religious,Poipet,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2255,2995,Art Gallery - Poipet,"Main Street, Poipet, Cambodia",Museum,,Museum,Museum,Poipet,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2256,2995,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia",Temple,,Temple,Religious,Poipet,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2257,2995,Sacred Shrine - Poipet,"Main Street, Poipet, Cambodia",Temple,,Temple,Religious,Poipet,99,Cambodia,14,South East Asia,3,Asia,0,4.15769884753448
2258,3000,History Museum - Dili District,"Main Street, Dili District, East Timor",Museum,,Museum,Museum,Dili District,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2259,3000,National Park - Dili District,"Main Street, Dili District, East Timor",Park,,Park,Park,Dili District,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2260,3000,Art Gallery - Dili District,"Main Street, Dili District, East Timor",Museum,,Museum,Museum,Dili District,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2261,3000,Art Gallery - Dili District,"Main Street, Dili District, East Timor",Museum,,Museum,Museum,Dili District,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2262,3002,Night Market - Metiaut,"Main Street, Metiaut, East Timor",Market,,Market,Market,Metiaut,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2263,3002,Science Museum - Metiaut,"Main Street, Metiaut, East Timor",Museum,,Museum,Museum,Metiaut,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2264,3002,History Museum - Metiaut,"Main Street, Metiaut, East Timor",Museum,,Museum,Museum,Metiaut,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2265,3002,Cathedral - Metiaut,"Main Street, Metiaut, East Timor",Temple,,Temple,Religious,Metiaut,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2266,2999,Local Bazaar - Dili,"Main Street, Dili, East Timor",Market,,Market,Market,Dili,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2267,2999,Cathedral - Dili,"Main Street, Dili, East Timor",Temple,,Temple,Religious,Dili,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2268,2999,Botanical Garden - Dili,"Main Street, Dili, East Timor",Park,,Park,Park,Dili,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2269,2999,Crystal Bay - Dili,"Main Street, Dili, East Timor",Beach,,Beach,Beach,Dili,100,East Timor,14,South East Asia,3,Asia,0,4.15769884753448
2270,3276,Paradise Beach - Tembagapura,"Main Street, Tembagapura, Indonesia",Beach,,Beach,Beach,Tembagapura,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2271,3276,Cathedral - Tembagapura,"Main Street, Tembagapura, Indonesia",Temple,,Temple,Religious,Tembagapura,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2272,3276,Paradise Beach - Tembagapura,"Main Street, Tembagapura, Indonesia",Beach,,Beach,Beach,Tembagapura,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2273,3276,Cathedral - Tembagapura,"Main Street, Tembagapura, Indonesia",Temple,,Temple,Religious,Tembagapura,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2274,3158,Grand Mosque - Manado,"Main Street, Manado, Indonesia",Temple,,Temple,Religious,Manado,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2275,3158,Science Museum - Manado,"Main Street, Manado, Indonesia",Museum,,Museum,Museum,Manado,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2276,3158,Flea Market - Manado,"Main Street, Manado, Indonesia",Market,,Market,Market,Manado,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2277,3158,Cultural Heritage Center - Manado,"Main Street, Manado, Indonesia",Museum,,Museum,Museum,Manado,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2278,3087,Paradise Beach - Gili Meno,"Main Street, Gili Meno, Indonesia",Beach,,Beach,Beach,Gili Meno,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2279,3087,Eco Park - Gili Meno,"Main Street, Gili Meno, Indonesia",Park,,Park,Park,Gili Meno,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2280,3087,Cathedral - Gili Meno,"Main Street, Gili Meno, Indonesia",Temple,,Temple,Religious,Gili Meno,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2281,3087,Sunset Cove - Gili Meno,"Main Street, Gili Meno, Indonesia",Beach,,Beach,Beach,Gili Meno,101,Indonesia,14,South East Asia,3,Asia,0,4.15769884753448
2282,3298,Sunset Cove - Laos,"Main Street, Laos, Laos",Beach,,Beach,Beach,Laos,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2283,3298,Wildlife Reserve - Laos,"Main Street, Laos, Laos",Park,,Park,Park,Laos,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2284,3298,Ancient Temple - Laos,"Main Street, Laos, Laos",Temple,,Temple,Religious,Laos,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2285,3298,Local Bazaar - Laos,"Main Street, Laos, Laos",Market,,Market,Market,Laos,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2286,3299,Farmers' Market - Luang Namtha,"Main Street, Luang Namtha, Laos",Market,,Market,Market,Luang Namtha,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2287,3299,Cultural Heritage Center - Luang Namtha,"Main Street, Luang Namtha, Laos",Museum,,Museum,Museum,Luang Namtha,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2288,3299,Flea Market - Luang Namtha,"Main Street, Luang Namtha, Laos",Market,,Market,Market,Luang Namtha,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2289,3299,Crystal Bay - Luang Namtha,"Main Street, Luang Namtha, Laos",Beach,,Beach,Beach,Luang Namtha,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2290,3303,Local Bazaar - Vientiane,"Main Street, Vientiane, Laos",Market,,Market,Market,Vientiane,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2291,3303,Science Museum - Vientiane,"Main Street, Vientiane, Laos",Museum,,Museum,Museum,Vientiane,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2292,3303,Golden Sand Beach - Vientiane,"Main Street, Vientiane, Laos",Beach,,Beach,Beach,Vientiane,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2293,3303,Art Gallery - Vientiane,"Main Street, Vientiane, Laos",Museum,,Museum,Museum,Vientiane,102,Laos,14,South East Asia,3,Asia,0,4.15769884753448
2294,3322,Eco Park - Cheras,"Main Street, Cheras, Malaysia",Park,,Park,Park,Cheras,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2295,3322,Cathedral - Cheras,"Main Street, Cheras, Malaysia",Temple,,Temple,Religious,Cheras,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2296,3322,Ancient Temple - Cheras,"Main Street, Cheras, Malaysia",Temple,,Temple,Religious,Cheras,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2297,3322,Flea Market - Cheras,"Main Street, Cheras, Malaysia",Market,,Market,Market,Cheras,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2298,3349,Sunset Cove - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Beach,,Beach,Beach,Kota Bharu,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2299,3349,Grand Mosque - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Temple,,Temple,Religious,Kota Bharu,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2300,3349,Farmers' Market - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Market,,Market,Market,Kota Bharu,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2301,3349,Sacred Shrine - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Temple,,Temple,Religious,Kota Bharu,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2302,3351,Golden Sand Beach - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia",Beach,,Beach,Beach,Kota Kinabalu District,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2303,3351,Night Market - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia",Market,,Market,Market,Kota Kinabalu District,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2304,3351,Wildlife Reserve - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia",Park,,Park,Park,Kota Kinabalu District,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2305,3351,Cultural Heritage Center - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia",Museum,,Museum,Museum,Kota Kinabalu District,103,Malaysia,14,South East Asia,3,Asia,0,4.15769884753448
2306,3428,Ancient Temple - Yangon,"Main Street, Yangon, Myanmar",Temple,,Temple,Religious,Yangon,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2307,3428,Paradise Beach - Yangon,"Main Street, Yangon, Myanmar",Beach,,Beach,Beach,Yangon,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2308,3428,Flea Market - Yangon,"Main Street, Yangon, Myanmar",Market,,Market,Market,Yangon,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2309,3428,Ancient Temple - Yangon,"Main Street, Yangon, Myanmar",Temple,,Temple,Religious,Yangon,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2310,3430,Flea Market - Yangon Region,"Main Street, Yangon Region, Myanmar",Market,,Market,Market,Yangon Region,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2311,3430,Night Market - Yangon Region,"Main Street, Yangon Region, Myanmar",Market,,Market,Market,Yangon Region,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2312,3430,Botanical Garden - Yangon Region,"Main Street, Yangon Region, Myanmar",Park,,Park,Park,Yangon Region,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2313,3430,Sunset Cove - Yangon Region,"Main Street, Yangon Region, Myanmar",Beach,,Beach,Beach,Yangon Region,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2314,3427,Local Bazaar - Mandalay,"Main Street, Mandalay, Myanmar",Market,,Market,Market,Mandalay,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2315,3427,Flea Market - Mandalay,"Main Street, Mandalay, Myanmar",Market,,Market,Market,Mandalay,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2316,3427,Cathedral - Mandalay,"Main Street, Mandalay, Myanmar",Temple,,Temple,Religious,Mandalay,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2317,3427,Wildlife Reserve - Mandalay,"Main Street, Mandalay, Myanmar",Park,,Park,Park,Mandalay,104,Myanmar,14,South East Asia,3,Asia,0,4.15769884753448
2318,3515,Night Market - Siargao Island,"Main Street, Siargao Island, Philippines",Market,,Market,Market,Siargao Island,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2319,3515,Wildlife Reserve - Siargao Island,"Main Street, Siargao Island, Philippines",Park,,Park,Park,Siargao Island,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2320,3515,Cultural Heritage Center - Siargao Island,"Main Street, Siargao Island, Philippines",Museum,,Museum,Museum,Siargao Island,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2321,3515,Grand Mosque - Siargao Island,"Main Street, Siargao Island, Philippines",Temple,,Temple,Religious,Siargao Island,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2322,3486,Grand Mosque - Moalboal,"Main Street, Moalboal, Philippines",Temple,,Temple,Religious,Moalboal,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2323,3486,Cathedral - Moalboal,"Main Street, Moalboal, Philippines",Temple,,Temple,Religious,Moalboal,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2324,3486,Botanical Garden - Moalboal,"Main Street, Moalboal, Philippines",Park,,Park,Park,Moalboal,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2325,3486,Science Museum - Moalboal,"Main Street, Moalboal, Philippines",Museum,,Museum,Museum,Moalboal,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2326,3497,Grand Mosque - Panglao,"Main Street, Panglao, Philippines",Temple,,Temple,Religious,Panglao,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2327,3497,Science Museum - Panglao,"Main Street, Panglao, Philippines",Museum,,Museum,Museum,Panglao,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2328,3497,Paradise Beach - Panglao,"Main Street, Panglao, Philippines",Beach,,Beach,Beach,Panglao,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2329,3497,Botanical Garden - Panglao,"Main Street, Panglao, Philippines",Park,,Park,Park,Panglao,105,Philippines,14,South East Asia,3,Asia,0,4.15769884753448
2330,3540,Ancient Temple - just back in Singapore,"Main Street, just back in Singapore, Singapore",Temple,,Temple,Religious,just back in Singapore,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2331,3540,Golden Sand Beach - just back in Singapore,"Main Street, just back in Singapore, Singapore",Beach,,Beach,Beach,just back in Singapore,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2332,3540,Local Bazaar - just back in Singapore,"Main Street, just back in Singapore, Singapore",Market,,Market,Market,just back in Singapore,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2333,3540,Sacred Shrine - just back in Singapore,"Main Street, just back in Singapore, Singapore",Temple,,Temple,Religious,just back in Singapore,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2334,3545,Flea Market - Pasir Ris,"Main Street, Pasir Ris, Singapore",Market,,Market,Market,Pasir Ris,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2335,3545,Wildlife Reserve - Pasir Ris,"Main Street, Pasir Ris, Singapore",Park,,Park,Park,Pasir Ris,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2336,3545,Art Gallery - Pasir Ris,"Main Street, Pasir Ris, Singapore",Museum,,Museum,Museum,Pasir Ris,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2337,3545,Eco Park - Pasir Ris,"Main Street, Pasir Ris, Singapore",Park,,Park,Park,Pasir Ris,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2338,3541,Cathedral - Lion City,"Main Street, Lion City, Singapore",Temple,,Temple,Religious,Lion City,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2339,3541,Farmers' Market - Lion City,"Main Street, Lion City, Singapore",Market,,Market,Market,Lion City,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2340,3541,Eco Park - Lion City,"Main Street, Lion City, Singapore",Park,,Park,Park,Lion City,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2341,3541,Art Gallery - Lion City,"Main Street, Lion City, Singapore",Museum,,Museum,Museum,Lion City,106,Singapore,14,South East Asia,3,Asia,0,4.15769884753448
2342,3599,Local Bazaar - Ko Lanta,"Main Street, Ko Lanta, Thailand",Market,,Market,Market,Ko Lanta,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2343,3599,Golden Sand Beach - Ko Lanta,"Main Street, Ko Lanta, Thailand",Beach,,Beach,Beach,Ko Lanta,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2344,3599,Sunset Cove - Ko Lanta,"Main Street, Ko Lanta, Thailand",Beach,,Beach,Beach,Ko Lanta,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2345,3599,Local Bazaar - Ko Lanta,"Main Street, Ko Lanta, Thailand",Market,,Market,Market,Ko Lanta,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2346,3581,Art Gallery - Chonburi,"Main Street, Chonburi, Thailand",Museum,,Museum,Museum,Chonburi,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2347,3581,Wildlife Reserve - Chonburi,"Main Street, Chonburi, Thailand",Park,,Park,Park,Chonburi,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2348,3581,Golden Sand Beach - Chonburi,"Main Street, Chonburi, Thailand",Beach,,Beach,Beach,Chonburi,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2349,3581,Eco Park - Chonburi,"Main Street, Chonburi, Thailand",Park,,Park,Park,Chonburi,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2350,3614,Cultural Heritage Center - Lop Buri,"Main Street, Lop Buri, Thailand",Museum,,Museum,Museum,Lop Buri,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2351,3614,Night Market - Lop Buri,"Main Street, Lop Buri, Thailand",Market,,Market,Market,Lop Buri,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2352,3614,Ancient Temple - Lop Buri,"Main Street, Lop Buri, Thailand",Temple,,Temple,Religious,Lop Buri,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2353,3614,Wildlife Reserve - Lop Buri,"Main Street, Lop Buri, Thailand",Park,,Park,Park,Lop Buri,107,Thailand,14,South East Asia,3,Asia,0,4.15769884753448
2354,3661,Cultural Heritage Center - Hai Phong,"Main Street, Hai Phong, Vietnam",Museum,,Museum,Museum,Hai Phong,108,Vietnam,14,South East Asia,3,Asia,0,4.15769884753448
2355,3661,Eco Park - Hai Phong,"Main Street, Hai Phong, Vietnam",Park,,Park,Park,Hai Phong,108,Vietnam,14,South East Asia,3,Asia,0,4.15769884753448
2356,3661,Cultural Heritage Center - Hai Phong,"Main Street, Hai Phong, Vietnam",Museum,,Museum,Museum,Hai Phong,108,Vietnam,14,South East Asia,3,Asia,0,4.15769884753448
